ORDER_DATE,SALES_ORDER_ID,CUSTOMER_ID,cliente,PRODUCT_ID,QTY,Semana
2024-05-15,7194253550,30892,2,148,3.0,20
2024-05-15,7194253550,30892,2,288,1.0,20
2024-05-15,7194253550,30892,2,91,4.0,20
2024-05-15,7194253550,30892,2,601,1.0,20
2024-05-15,7194253550,30892,2,161,4.0,20
2024-05-15,7194253621,31591,0,146,1.0,20
2024-05-15,7194253621,31591,0,124,1.0,20
2024-05-15,7194253621,31591,0,321,1.0,20
2024-05-15,7194253621,31591,0,601,1.0,20
2024-05-15,7194253621,31591,0,1072,2.0,20
2024-05-15,7194253653,31593,3,148,1.0,20
2024-05-15,7194253653,31593,3,124,1.0,20
2024-05-15,7194253653,31593,3,130,1.0,20
2024-05-15,7194253653,31593,3,34,1.0,20
2024-05-15,7194253653,31593,3,1218,1.0,20
2024-05-15,7194253721,32696,0,120,2.0,20
2024-05-15,7194253721,32696,0,170,1.0,20
2024-05-15,7194253721,32696,0,87,1.0,20
2024-05-15,7194253753,30658,1,87,2.0,20
2024-05-15,7194253753,30658,1,912,1.0,20
2024-05-15,7194254121,32311,3,1075,1.0,20
2024-05-15,7194254121,32311,3,589,1.0,20
2024-05-15,7194254166,31809,0,105,1.0,20
2024-05-15,7194254166,31809,0,176,1.0,20
2024-05-15,7194254270,31775,3,81,1.0,20
2024-05-15,7194254270,31775,3,120,1.0,20
2024-05-15,7194254270,31775,3,91,2.0,20
2024-05-15,7194254270,31775,3,124,1.0,20
2024-05-15,7194254270,31775,3,135,1.0,20
2024-05-15,7194254270,31775,3,217,1.0,20
2024-05-15,7194254270,31775,3,912,1.0,20
2024-05-15,7194254705,32369,3,161,3.0,20
2024-05-15,7194254705,32369,3,87,2.0,20
2024-05-15,7194254862,32378,3,81,2.0,20
2024-05-15,7194254862,32378,3,1075,1.0,20
2024-05-15,7194254862,32378,3,589,1.0,20
2024-05-15,7194254862,32378,3,1218,6.0,20
2024-05-15,7194254993,30986,0,28,2.0,20
2024-05-15,7194254993,30986,0,91,2.0,20
2024-05-15,7194254993,30986,0,1075,1.0,20
2024-05-15,7194254993,30986,0,130,1.0,20
2024-05-15,7194254993,30986,0,87,1.0,20
2024-05-15,7194255110,30909,2,124,1.0,20
2024-05-15,7194255110,30909,2,130,2.0,20
2024-05-15,7194255439,31626,3,146,2.0,20
2024-05-15,7194255439,31626,3,81,1.0,20
2024-05-15,7194255439,31626,3,124,1.0,20
2024-05-15,7194255439,31626,3,321,1.0,20
2024-05-15,7194255439,31626,3,601,1.0,20
2024-05-15,7194255439,31626,3,170,1.0,20
2024-05-15,7194255439,31626,3,589,1.0,20
2024-05-15,7194255530,30062,0,120,1.0,20
2024-05-15,7194255530,30062,0,1075,1.0,20
2024-05-15,7194255530,30062,0,34,1.0,20
2024-05-15,7194255800,29578,2,81,1.0,20
2024-05-15,7194255800,29578,2,26,1.0,20
2024-05-15,7194255800,29578,2,120,1.0,20
2024-05-15,7194255800,29578,2,288,1.0,20
2024-05-15,7194255800,29578,2,91,2.0,20
2024-05-15,7194255800,29578,2,94,1.0,20
2024-05-15,7194255800,29578,2,170,1.0,20
2024-05-15,7194255800,29578,2,135,1.0,20
2024-05-15,7194255800,29578,2,105,1.0,20
2024-05-15,7194255800,29578,2,217,1.0,20
2024-05-15,7194255800,29578,2,34,1.0,20
2024-05-15,7194255800,29578,2,79,2.0,20
2024-05-15,7194256811,32511,0,169,2.0,20
2024-05-15,7194256811,32511,0,87,1.0,20
2024-05-15,7194258596,32289,3,148,4.0,20
2024-05-15,7194258596,32289,3,169,1.0,20
2024-05-15,7194258596,32289,3,170,1.0,20
2024-05-15,7194258596,32289,3,34,1.0,20
2024-05-15,7194258596,32289,3,87,1.0,20
2024-05-15,7194258707,32327,1,91,5.0,20
2024-05-15,7194258865,30895,3,81,1.0,20
2024-05-15,7194258865,30895,3,26,1.0,20
2024-05-15,7194258865,30895,3,288,1.0,20
2024-05-15,7194258865,30895,3,91,4.0,20
2024-05-15,7194258865,30895,3,169,2.0,20
2024-05-15,7194258865,30895,3,105,1.0,20
2024-05-15,7194258865,30895,3,218,2.0,20
2024-05-15,7194258865,30895,3,161,3.0,20
2024-05-15,7194258947,30970,1,589,1.0,20
2024-05-15,7194258947,30970,1,34,1.0,20
2024-05-15,7194258947,30970,1,87,1.0,20
2024-05-15,7194259056,30106,0,26,1.0,20
2024-05-15,7194259056,30106,0,161,2.0,20
2024-05-15,7194259056,30106,0,87,1.0,20
2024-05-15,7194259081,32500,4,26,1.0,20
2024-05-15,7194259081,32500,4,91,8.0,20
2024-05-15,7194259081,32500,4,321,2.0,20
2024-05-15,7194259081,32500,4,1075,1.0,20
2024-05-15,7194259081,32500,4,589,1.0,20
2024-05-15,7194259081,32500,4,34,2.0,20
2024-05-15,7194259081,32500,4,176,2.0,20
2024-05-15,7194259081,32500,4,161,8.0,20
2024-05-15,7194259572,31755,0,120,1.0,20
2024-05-15,7194259572,31755,0,91,2.0,20
2024-05-15,7194259572,31755,0,170,1.0,20
2024-05-15,7194259572,31755,0,217,1.0,20
2024-05-15,7194259572,31755,0,87,1.0,20
2024-05-15,7194259659,30702,0,87,4.0,20
2024-05-15,7194259688,31002,0,1075,1.0,20
2024-05-15,7194261257,29904,2,148,3.0,20
2024-05-15,7194261257,29904,2,120,1.0,20
2024-05-15,7194261257,29904,2,91,3.0,20
2024-05-15,7194261257,29904,2,124,1.0,20
2024-05-15,7194261257,29904,2,161,4.0,20
2024-05-15,7194261351,32129,3,148,12.0,20
2024-05-15,7194261351,32129,3,120,6.0,20
2024-05-15,7194261351,32129,3,161,6.0,20
2024-05-15,7194261469,30104,1,91,4.0,20
2024-05-15,7194261469,30104,1,124,2.0,20
2024-05-15,7194261469,30104,1,87,3.0,20
2024-05-15,7194262196,29963,1,91,1.0,20
2024-05-15,7194262451,32376,0,81,1.0,20
2024-05-15,7194262451,32376,0,170,1.0,20
2024-05-15,7194262451,32376,0,1075,1.0,20
2024-05-15,7194262451,32376,0,589,1.0,20
2024-05-15,7194262451,32376,0,218,2.0,20
2024-05-15,7194262451,32376,0,1218,2.0,20
2024-05-15,7194262734,31462,0,120,1.0,20
2024-05-15,7194262762,32461,2,87,1.0,20
2024-05-15,7194263032,32276,0,87,1.0,20
2024-05-15,7194263204,32419,3,91,2.0,20
2024-05-15,7194263204,32419,3,87,1.0,20
2024-05-15,7194263204,32419,3,79,1.0,20
2024-05-15,7194263317,30211,0,169,1.0,20
2024-05-15,7194263317,30211,0,589,1.0,20
2024-05-15,7194263317,30211,0,218,1.0,20
2024-05-15,7194263317,30211,0,87,1.0,20
2024-05-15,7194264468,31475,0,87,1.0,20
2024-05-15,7194264630,30760,3,120,1.0,20
2024-05-15,7194264630,30760,3,290,6.0,20
2024-05-15,7194264630,30760,3,91,6.0,20
2024-05-15,7194264630,30760,3,124,1.0,20
2024-05-15,7194264630,30760,3,170,1.0,20
2024-05-15,7194264766,30709,1,90,1.0,20
2024-05-15,7194264766,30709,1,87,1.0,20
2024-05-15,7194265038,32364,1,81,2.0,20
2024-05-15,7194265038,32364,1,87,3.0,20
2024-05-15,7194265258,30825,2,26,1.0,20
2024-05-15,7194265258,30825,2,91,6.0,20
2024-05-15,7194265258,30825,2,601,1.0,20
2024-05-15,7194265258,30825,2,130,6.0,20
2024-05-15,7194265258,30825,2,161,6.0,20
2024-05-15,7194265298,30982,0,26,1.0,20
2024-05-15,7194265298,30982,0,105,1.0,20
2024-05-15,7194265298,30982,0,161,5.0,20
2024-05-15,7194265298,30982,0,87,2.0,20
2024-05-15,7194265530,30898,3,218,3.0,20
2024-05-15,7194265552,31579,3,91,1.0,20
2024-05-15,7194265552,31579,3,130,1.0,20
2024-05-15,7194265552,31579,3,79,1.0,20
2024-05-15,7194265647,30584,1,105,1.0,20
2024-05-15,7194265647,30584,1,87,1.0,20
2024-05-15,7194266366,31729,3,148,3.0,20
2024-05-15,7194266366,31729,3,28,1.0,20
2024-05-15,7194266366,31729,3,1218,2.0,20
2024-05-15,7194266513,32363,3,26,1.0,20
2024-05-15,7194266513,32363,3,28,1.0,20
2024-05-15,7194266513,32363,3,79,2.0,20
2024-05-15,7194266744,32374,3,26,3.0,20
2024-05-15,7194266784,32461,2,26,1.0,20
2024-05-15,7194266784,32461,2,120,1.0,20
2024-05-15,7194266784,32461,2,170,1.0,20
2024-05-15,7194266784,32461,2,1075,1.0,20
2024-05-15,7194266784,32461,2,87,1.0,20
2024-05-15,7194267342,30900,2,26,1.0,20
2024-05-15,7194267342,30900,2,601,1.0,20
2024-05-15,7194267342,30900,2,589,1.0,20
2024-05-15,7194267342,30900,2,87,1.0,20
2024-05-15,7194267539,31589,2,26,1.0,20
2024-05-15,7194267539,31589,2,120,1.0,20
2024-05-15,7194267539,31589,2,94,1.0,20
2024-05-15,7194267539,31589,2,170,2.0,20
2024-05-15,7194267539,31589,2,105,1.0,20
2024-05-15,7194267539,31589,2,87,2.0,20
2024-05-15,7194267635,32497,0,289,6.0,20
2024-05-15,7194267635,32497,0,130,24.0,20
2024-05-15,7194267635,32497,0,161,6.0,20
2024-05-15,7194268505,32429,1,170,1.0,20
2024-05-15,7194268505,32429,1,105,1.0,20
2024-05-15,7194268505,32429,1,161,2.0,20
2024-05-15,7194268570,31628,3,146,1.0,20
2024-05-15,7194268570,31628,3,120,1.0,20
2024-05-15,7194268570,31628,3,94,1.0,20
2024-05-15,7194268570,31628,3,217,1.0,20
2024-05-15,7194268570,31628,3,1218,3.0,20
2024-05-15,7194270696,29500,0,81,1.0,20
2024-05-15,7194270696,29500,0,120,1.0,20
2024-05-15,7194270696,29500,0,91,2.0,20
2024-05-15,7194270696,29500,0,87,1.0,20
2024-05-15,7194270798,30311,3,26,1.0,20
2024-05-15,7194270798,30311,3,91,4.0,20
2024-05-15,7194270798,30311,3,321,1.0,20
2024-05-15,7194270798,30311,3,176,1.0,20
2024-05-15,7194270798,30311,3,87,2.0,20
2024-05-15,7194270902,32322,4,146,1.0,20
2024-05-15,7194270902,32322,4,81,1.0,20
2024-05-15,7194270902,32322,4,26,1.0,20
2024-05-15,7194270902,32322,4,510,1.0,20
2024-05-15,7194270902,32322,4,288,1.0,20
2024-05-15,7194270902,32322,4,91,3.0,20
2024-05-15,7194270902,32322,4,170,1.0,20
2024-05-15,7194270902,32322,4,589,1.0,20
2024-05-15,7194270902,32322,4,34,1.0,20
2024-05-15,7194270902,32322,4,176,1.0,20
2024-05-15,7194270902,32322,4,87,1.0,20
2024-05-15,7194270902,32322,4,79,3.0,20
2024-05-15,7194271351,31857,3,146,1.0,20
2024-05-15,7194271351,31857,3,81,1.0,20
2024-05-15,7194271351,31857,3,26,1.0,20
2024-05-15,7194271351,31857,3,148,1.0,20
2024-05-15,7194271351,31857,3,288,1.0,20
2024-05-15,7194271351,31857,3,124,1.0,20
2024-05-15,7194271351,31857,3,94,1.0,20
2024-05-15,7194271351,31857,3,321,1.0,20
2024-05-15,7194271351,31857,3,601,1.0,20
2024-05-15,7194271351,31857,3,1075,1.0,20
2024-05-15,7194271351,31857,3,34,1.0,20
2024-05-15,7194271351,31857,3,161,1.0,20
2024-05-15,7194271535,31940,1,124,1.0,20
2024-05-15,7194271550,30410,2,146,1.0,20
2024-05-15,7194271550,30410,2,120,1.0,20
2024-05-15,7194271550,30410,2,91,3.0,20
2024-05-15,7194271550,30410,2,124,1.0,20
2024-05-15,7194271550,30410,2,130,2.0,20
2024-05-15,7194271550,30410,2,34,1.0,20
2024-05-15,7194271853,30720,2,124,1.0,20
2024-05-15,7194271853,30720,2,1075,1.0,20
2024-05-15,7194271853,30720,2,34,1.0,20
2024-05-15,7194271853,30720,2,79,1.0,20
2024-05-15,7194272030,30403,2,26,1.0,20
2024-05-15,7194272030,30403,2,91,2.0,20
2024-05-15,7194272030,30403,2,169,1.0,20
2024-05-15,7194272030,30403,2,170,2.0,20
2024-05-15,7194272030,30403,2,218,2.0,20
2024-05-15,7194272106,31527,3,26,1.0,20
2024-05-15,7194272106,31527,3,288,1.0,20
2024-05-15,7194272106,31527,3,170,1.0,20
2024-05-15,7194272106,31527,3,1075,1.0,20
2024-05-15,7194272106,31527,3,176,1.0,20
2024-05-15,7194272473,30173,2,120,1.0,20
2024-05-15,7194272473,30173,2,87,3.0,20
2024-05-15,7194272603,30646,2,148,3.0,20
2024-05-15,7194272603,30646,2,589,1.0,20
2024-05-15,7194272603,30646,2,130,4.0,20
2024-05-15,7194272603,30646,2,1218,3.0,20
2024-05-15,7194272603,30646,2,912,2.0,20
2024-05-15,7194273031,31690,0,124,1.0,20
2024-05-15,7194273031,31690,0,1075,1.0,20
2024-05-15,7194273031,31690,0,87,1.0,20
2024-05-15,7194273031,31690,0,1218,1.0,20
2024-05-15,7194273039,30150,3,79,3.0,20
2024-05-15,7194273039,30150,3,1218,3.0,20
2024-05-15,7194273097,30301,3,91,5.0,20
2024-05-15,7194273097,30301,3,105,1.0,20
2024-05-15,7194273097,30301,3,130,5.0,20
2024-05-15,7194273097,30301,3,87,2.0,20
2024-05-15,7194273097,30301,3,79,3.0,20
2024-05-15,7194273337,32379,0,218,2.0,20
2024-05-15,7194273381,29992,0,26,1.0,20
2024-05-15,7194273381,29992,0,120,1.0,20
2024-05-15,7194273381,29992,0,124,1.0,20
2024-05-15,7194273381,29992,0,130,4.0,20
2024-05-15,7194273381,29992,0,1218,2.0,20
2024-05-15,7194273772,30610,0,87,1.0,20
2024-05-15,7194273834,32407,3,26,1.0,20
2024-05-15,7194273834,32407,3,148,3.0,20
2024-05-15,7194273834,32407,3,124,1.0,20
2024-05-15,7194273834,32407,3,321,1.0,20
2024-05-15,7194273834,32407,3,135,1.0,20
2024-05-15,7194273834,32407,3,217,1.0,20
2024-05-15,7194274041,31731,0,130,2.0,20
2024-05-15,7194274041,31731,0,1218,1.0,20
2024-05-15,7194274665,32752,1,26,1.0,20
2024-05-15,7194274875,32410,0,26,1.0,20
2024-05-15,7194274875,32410,0,148,1.0,20
2024-05-15,7194274875,32410,0,120,1.0,20
2024-05-15,7194274875,32410,0,105,1.0,20
2024-05-15,7194274875,32410,0,34,2.0,20
2024-05-15,7194274889,30981,0,81,1.0,20
2024-05-15,7194274889,30981,0,26,1.0,20
2024-05-15,7194274889,30981,0,91,3.0,20
2024-05-15,7194274889,30981,0,321,1.0,20
2024-05-15,7194274889,30981,0,1075,1.0,20
2024-05-15,7194274889,30981,0,34,2.0,20
2024-05-15,7194274889,30981,0,161,2.0,20
2024-05-15,7194274889,30981,0,87,1.0,20
2024-05-15,7194274896,30899,3,146,1.0,20
2024-05-15,7194274896,30899,3,510,1.0,20
2024-05-15,7194274896,30899,3,120,1.0,20
2024-05-15,7194274896,30899,3,91,3.0,20
2024-05-15,7194274896,30899,3,1075,1.0,20
2024-05-15,7194274896,30899,3,87,1.0,20
2024-05-15,7194275423,31960,2,146,1.0,20
2024-05-15,7194275423,31960,2,94,1.0,20
2024-05-15,7194275423,31960,2,601,1.0,20
2024-05-15,7194275423,31960,2,34,2.0,20
2024-05-15,7194275423,31960,2,1218,2.0,20
2024-05-15,7194275769,32017,1,81,1.0,20
2024-05-15,7194275769,32017,1,26,1.0,20
2024-05-15,7194275769,32017,1,120,1.0,20
2024-05-15,7194275769,32017,1,87,1.0,20
2024-05-15,7194276396,31581,3,120,1.0,20
2024-05-15,7194276396,31581,3,288,1.0,20
2024-05-15,7194276396,31581,3,94,1.0,20
2024-05-15,7194276396,31581,3,170,1.0,20
2024-05-15,7194276396,31581,3,912,1.0,20
2024-05-15,7194276507,31385,0,148,2.0,20
2024-05-15,7194276507,31385,0,170,1.0,20
2024-05-15,7194277222,31945,0,146,1.0,20
2024-05-15,7194277222,31945,0,601,1.0,20
2024-05-15,7194277430,32757,0,28,1.0,20
2024-05-15,7194277430,32757,0,91,1.0,20
2024-05-15,7194277430,32757,0,34,2.0,20
2024-05-15,7194277430,32757,0,87,1.0,20
2024-05-15,7194278029,31220,3,26,1.0,20
2024-05-15,7194278029,31220,3,120,1.0,20
2024-05-15,7194278029,31220,3,288,1.0,20
2024-05-15,7194278029,31220,3,218,2.0,20
2024-05-15,7194278497,31884,0,81,1.0,20
2024-05-15,7194278497,31884,0,290,2.0,20
2024-05-15,7194278497,31884,0,601,1.0,20
2024-05-15,7194278497,31884,0,1075,1.0,20
2024-05-15,7194278497,31884,0,161,2.0,20
2024-05-15,7194278497,31884,0,1072,1.0,20
2024-05-15,7194279192,31838,4,81,1.0,20
2024-05-15,7194279192,31838,4,148,6.0,20
2024-05-15,7194279192,31838,4,169,3.0,20
2024-05-15,7194279192,31838,4,589,1.0,20
2024-05-15,7194279192,31838,4,218,5.0,20
2024-05-15,7194279507,30602,4,81,1.0,20
2024-05-15,7194279507,30602,4,148,6.0,20
2024-05-15,7194279507,30602,4,290,5.0,20
2024-05-15,7194279507,30602,4,91,5.0,20
2024-05-15,7194279507,30602,4,376,6.0,20
2024-05-15,7194279507,30602,4,169,2.0,20
2024-05-15,7194279507,30602,4,1075,1.0,20
2024-05-15,7194279507,30602,4,589,1.0,20
2024-05-15,7194279507,30602,4,218,3.0,20
2024-05-15,7194279507,30602,4,130,4.0,20
2024-05-15,7194279507,30602,4,912,2.0,20
2024-05-15,7194279652,32283,3,1075,1.0,20
2024-05-15,7194279652,32283,3,105,1.0,20
2024-05-15,7194279652,32283,3,217,1.0,20
2024-05-15,7194279652,32283,3,87,1.0,20
2024-05-15,7194279736,32452,3,26,1.0,20
2024-05-15,7194279736,32452,3,1218,1.0,20
2024-05-15,7194279939,32491,1,1218,2.0,20
2024-05-15,7194279947,29994,1,288,2.0,20
2024-05-15,7194279947,29994,1,124,1.0,20
2024-05-15,7194279947,29994,1,601,1.0,20
2024-05-15,7194279947,29994,1,135,1.0,20
2024-05-15,7194279947,29994,1,217,1.0,20
2024-05-15,7194279947,29994,1,34,2.0,20
2024-05-15,7194279947,29994,1,87,2.0,20
2024-05-15,7194280192,32762,3,146,2.0,20
2024-05-15,7194280192,32762,3,26,1.0,20
2024-05-15,7194280192,32762,3,120,1.0,20
2024-05-15,7194280192,32762,3,135,1.0,20
2024-05-15,7194280192,32762,3,217,1.0,20
2024-05-15,7194280192,32762,3,87,2.0,20
2024-05-15,7194280450,32497,0,34,1.0,20
2024-05-15,7194280725,32460,1,146,1.0,20
2024-05-15,7194280918,30653,0,148,4.0,20
2024-05-15,7194280918,30653,0,120,1.0,20
2024-05-15,7194280918,30653,0,1218,3.0,20
2024-05-15,7194280918,30653,0,912,1.0,20
2024-05-15,7194280923,30354,1,120,1.0,20
2024-05-15,7194280923,30354,1,79,1.0,20
2024-05-15,7194281509,29841,0,26,1.0,20
2024-05-15,7194281509,29841,0,120,1.0,20
2024-05-15,7194281509,29841,0,91,2.0,20
2024-05-15,7194281509,29841,0,87,1.0,20
2024-05-15,7194281646,29861,0,26,1.0,20
2024-05-15,7194281646,29861,0,91,1.0,20
2024-05-15,7194281646,29861,0,87,1.0,20
2024-05-15,7194281925,32758,3,146,1.0,20
2024-05-15,7194281925,32758,3,148,8.0,20
2024-05-15,7194281925,32758,3,510,1.0,20
2024-05-15,7194281925,32758,3,28,1.0,20
2024-05-15,7194281925,32758,3,124,1.0,20
2024-05-15,7194281925,32758,3,218,4.0,20
2024-05-15,7194281925,32758,3,176,1.0,20
2024-05-15,7194281925,32758,3,161,12.0,20
2024-05-15,7194281925,32758,3,87,4.0,20
2024-05-15,7194282167,30626,4,81,2.0,20
2024-05-15,7194282167,30626,4,170,2.0,20
2024-05-15,7194282167,30626,4,34,1.0,20
2024-05-15,7194282167,30626,4,176,1.0,20
2024-05-15,7194282167,30626,4,87,2.0,20
2024-05-15,7194282167,30626,4,79,12.0,20
2024-05-15,7194282306,32462,3,91,3.0,20
2024-05-15,7194282306,32462,3,130,1.0,20
2024-05-15,7194282306,32462,3,161,3.0,20
2024-05-15,7194282834,32453,0,26,1.0,20
2024-05-15,7194282834,32453,0,135,1.0,20
2024-05-15,7194282834,32453,0,105,1.0,20
2024-05-15,7194282834,32453,0,87,2.0,20
2024-05-15,7194283659,32456,1,26,1.0,20
2024-05-15,7194283659,32456,1,290,6.0,20
2024-05-15,7194283659,32456,1,1075,1.0,20
2024-05-15,7194283659,32456,1,589,1.0,20
2024-05-15,7194283823,30110,2,510,1.0,20
2024-05-15,7194283823,30110,2,120,1.0,20
2024-05-15,7194283823,30110,2,288,2.0,20
2024-05-15,7194283823,30110,2,169,1.0,20
2024-05-15,7194283823,30110,2,94,1.0,20
2024-05-15,7194283823,30110,2,135,1.0,20
2024-05-15,7194283823,30110,2,217,1.0,20
2024-05-15,7194283823,30110,2,218,2.0,20
2024-05-15,7194283823,30110,2,87,2.0,20
2024-05-15,7194283823,30110,2,79,1.0,20
2024-05-15,7194284064,30603,4,148,12.0,20
2024-05-15,7194284064,30603,4,120,2.0,20
2024-05-15,7194284064,30603,4,288,1.0,20
2024-05-15,7194284064,30603,4,28,1.0,20
2024-05-15,7194284064,30603,4,91,12.0,20
2024-05-15,7194284064,30603,4,321,1.0,20
2024-05-15,7194284064,30603,4,589,2.0,20
2024-05-15,7194284064,30603,4,130,6.0,20
2024-05-15,7194284064,30603,4,34,2.0,20
2024-05-15,7194284064,30603,4,176,1.0,20
2024-05-15,7194284064,30603,4,912,4.0,20
2024-05-15,7194285047,30320,3,81,1.0,20
2024-05-15,7194285047,30320,3,120,1.0,20
2024-05-15,7194285047,30320,3,170,1.0,20
2024-05-15,7194285047,30320,3,1075,1.0,20
2024-05-15,7194285047,30320,3,105,1.0,20
2024-05-15,7194285047,30320,3,589,1.0,20
2024-05-15,7194285047,30320,3,34,1.0,20
2024-05-15,7194285143,29798,4,79,12.0,20
2024-05-15,7194285304,30221,3,26,4.0,20
2024-05-15,7194285304,30221,3,120,6.0,20
2024-05-15,7194285304,30221,3,376,40.0,20
2024-05-15,7194285304,30221,3,170,6.0,20
2024-05-15,7194285304,30221,3,912,6.0,20
2024-05-15,7194285359,32479,0,26,1.0,20
2024-05-15,7194285359,32479,0,120,1.0,20
2024-05-15,7194285359,32479,0,124,1.0,20
2024-05-15,7194285359,32479,0,589,1.0,20
2024-05-15,7194285359,32479,0,176,1.0,20
2024-05-15,7194285359,32479,0,87,1.0,20
2024-05-15,7194285378,32354,0,148,10.0,20
2024-05-15,7194285378,32354,0,290,6.0,20
2024-05-15,7194285536,30919,2,90,3.0,20
2024-05-15,7194285536,30919,2,289,2.0,20
2024-05-15,7194285536,30919,2,148,2.0,20
2024-05-15,7194285536,30919,2,91,2.0,20
2024-05-15,7194285536,30919,2,130,2.0,20
2024-05-15,7194285536,30919,2,161,3.0,20
2024-05-15,7194285753,32098,1,1218,3.0,20
2024-05-15,7194285753,32098,1,912,2.0,20
2024-05-15,7194286271,32375,3,146,2.0,20
2024-05-15,7194286271,32375,3,148,5.0,20
2024-05-15,7194286271,32375,3,218,12.0,20
2024-05-15,7194286271,32375,3,87,2.0,20
2024-05-15,7194287153,32498,0,26,1.0,20
2024-05-15,7194287153,32498,0,120,1.0,20
2024-05-15,7194287153,32498,0,91,4.0,20
2024-05-15,7194287153,32498,0,124,1.0,20
2024-05-15,7194287153,32498,0,589,1.0,20
2024-05-15,7194287187,32487,4,26,1.0,20
2024-05-15,7194287187,32487,4,289,4.0,20
2024-05-15,7194287187,32487,4,148,3.0,20
2024-05-15,7194287187,32487,4,28,1.0,20
2024-05-15,7194287518,32778,1,79,6.0,20
2024-05-15,7194287566,31425,0,87,2.0,20
2024-05-15,7194287719,32779,1,120,1.0,20
2024-05-15,7194287719,32779,1,124,2.0,20
2024-05-15,7194287719,32779,1,94,1.0,20
2024-05-15,7194287719,32779,1,87,1.0,20
2024-05-15,7194288031,30890,3,81,2.0,20
2024-05-15,7194288031,30890,3,288,1.0,20
2024-05-15,7194288031,30890,3,601,1.0,20
2024-05-15,7194288031,30890,3,161,3.0,20
2024-05-15,7194288052,30417,3,105,1.0,20
2024-05-15,7194288052,30417,3,589,1.0,20
2024-05-15,7194288300,31424,3,91,2.0,20
2024-05-15,7194288300,31424,3,124,1.0,20
2024-05-15,7194288300,31424,3,218,2.0,20
2024-05-15,7194288300,31424,3,130,1.0,20
2024-05-15,7194288300,31424,3,161,2.0,20
2024-05-15,7194288300,31424,3,87,1.0,20
2024-05-15,7194288300,31424,3,912,1.0,20
2024-05-15,7194288667,32499,3,120,1.0,20
2024-05-15,7194288667,32499,3,321,1.0,20
2024-05-15,7194288667,32499,3,589,1.0,20
2024-05-15,7194288667,32499,3,218,4.0,20
2024-05-15,7194288667,32499,3,87,1.0,20
2024-05-15,7194288780,30271,2,91,4.0,20
2024-05-15,7194288780,30271,2,105,1.0,20
2024-05-15,7194288780,30271,2,87,2.0,20
2024-05-15,7194288780,30271,2,1218,2.0,20
2024-05-15,7194289250,30419,3,146,1.0,20
2024-05-15,7194289250,30419,3,510,1.0,20
2024-05-15,7194289250,30419,3,512,1.0,20
2024-05-15,7194289250,30419,3,124,1.0,20
2024-05-15,7194289250,30419,3,170,1.0,20
2024-05-15,7194289250,30419,3,1075,1.0,20
2024-05-15,7194289250,30419,3,589,1.0,20
2024-05-15,7194289250,30419,3,87,1.0,20
2024-05-15,7194289250,30419,3,912,2.0,20
2024-05-15,7194289262,31244,1,26,1.0,20
2024-05-15,7194289262,31244,1,91,5.0,20
2024-05-15,7194289262,31244,1,1075,1.0,20
2024-05-15,7194289262,31244,1,161,6.0,20
2024-05-15,7194289262,31244,1,87,1.0,20
2024-05-15,7194289311,31054,0,169,2.0,20
2024-05-15,7194289311,31054,0,87,1.0,20
2024-05-15,7194290303,32204,0,81,1.0,20
2024-05-15,7194290303,32204,0,91,3.0,20
2024-05-15,7194290303,32204,0,589,1.0,20
2024-05-15,7194290303,32204,0,218,1.0,20
2024-05-15,7194290303,32204,0,130,1.0,20
2024-05-15,7194290303,32204,0,161,4.0,20
2024-05-15,7194290343,32478,3,28,1.0,20
2024-05-15,7194290343,32478,3,1075,1.0,20
2024-05-15,7194290343,32478,3,589,1.0,20
2024-05-15,7194290343,32478,3,218,2.0,20
2024-05-15,7194290343,32478,3,87,1.0,20
2024-05-15,7194290414,32501,3,26,1.0,20
2024-05-15,7194290414,32501,3,290,4.0,20
2024-05-15,7194290414,32501,3,169,2.0,20
2024-05-15,7194290414,32501,3,601,1.0,20
2024-05-15,7194290414,32501,3,1075,1.0,20
2024-05-15,7194290414,32501,3,218,2.0,20
2024-05-15,7194291021,29820,2,601,1.0,20
2024-05-15,7194291022,29658,2,589,1.0,20
2024-05-15,7194291066,31999,3,510,3.0,20
2024-05-15,7194291066,31999,3,511,10.0,20
2024-05-15,7194291182,32488,3,26,1.0,20
2024-05-15,7194291182,32488,3,148,4.0,20
2024-05-15,7194291182,32488,3,290,6.0,20
2024-05-15,7194291182,32488,3,91,6.0,20
2024-05-16,7194295086,31047,4,169,2.0,20
2024-05-16,7194295086,31047,4,321,1.0,20
2024-05-16,7194295086,31047,4,1075,1.0,20
2024-05-16,7194295086,31047,4,589,1.0,20
2024-05-16,7194295086,31047,4,87,2.0,20
2024-05-16,7194295109,30976,0,120,1.0,20
2024-05-16,7194295109,30976,0,124,1.0,20
2024-05-16,7194295109,30976,0,130,2.0,20
2024-05-16,7194295109,30976,0,176,1.0,20
2024-05-16,7194295116,30971,3,26,1.0,20
2024-05-16,7194295116,30971,3,120,1.0,20
2024-05-16,7194295116,30971,3,288,1.0,20
2024-05-16,7194295116,30971,3,91,4.0,20
2024-05-16,7194295116,30971,3,589,1.0,20
2024-05-16,7194295116,30971,3,176,1.0,20
2024-05-16,7194295116,30971,3,87,2.0,20
2024-05-16,7194295380,30973,0,148,2.0,20
2024-05-16,7194295380,30973,0,91,3.0,20
2024-05-16,7194295380,30973,0,124,1.0,20
