target_cliente,target_producto,Semana,cantidad,se_compra
2.25,2.625222024866785,25,4.0,1
2.25,2.625222024866785,26,2.0,0
2.25,1.7638114546376078,25,2.0,0
2.25,3.3890237979601747,25,2.0,1
2.25,3.3890237979601747,26,3.0,0
2.25,1.0398089171974523,25,1.0,0
2.25,1.2392444910807974,26,1.0,0
2.25,2.970066518847007,26,3.0,0
2.25,3.50066401062417,26,6.0,0
2.25,2.3195876288659796,26,1.0,0
2.6666666666666665,1.7638114546376078,26,2.0,0
2.6666666666666665,2.970066518847007,26,4.0,0
2.6666666666666665,1.3422053231939164,23,1.0,0
2.6666666666666665,1.3422053231939164,26,1.0,0
2.6666666666666665,1.1846153846153846,26,4.0,0
2.6666666666666665,1.089051094890511,26,4.0,0
1.375,1.4461152882205515,23,1.0,0
1.375,1.4461152882205515,26,1.0,0
1.375,2.625222024866785,23,2.0,0
1.375,1.7638114546376078,25,2.0,0
1.375,3.3890237979601747,24,2.0,0
1.375,2.7088607594936707,23,1.0,0
1.375,2.7088607594936707,25,1.0,0
1.375,1.09009009009009,26,1.0,0
1.0,2.093264248704663,24,1.0,0
1.0,1.3422053231939164,24,1.0,0
1.0,2.7088607594936707,24,1.0,0
1.0,1.4659090909090908,24,1.0,0
1.75,1.7638114546376078,23,1.0,0
1.75,1.7638114546376078,26,1.0,0
1.75,3.3890237979601747,24,3.0,1
1.75,3.3890237979601747,25,4.0,0
1.75,1.0398089171974523,24,1.0,0
1.75,1.2392444910807974,25,1.0,0
1.75,1.099041533546326,25,1.0,0
1.75,1.3422053231939164,23,2.0,0
1.0,1.2613412228796843,24,1.0,0
1.0,1.1640112464854733,25,1.0,0
1.0,1.7638114546376078,24,1.0,0
1.0,1.7638114546376078,26,1.0,0
1.0,3.3890237979601747,23,1.0,0
1.0,1.1394335511982572,25,1.0,0
1.0,1.0398089171974523,25,1.0,0
1.0,1.2392444910807974,24,1.0,0
1.0,4.700952380952381,26,1.0,0
1.0,1.3422053231939164,24,1.0,0
1.0,1.089051094890511,23,1.0,0
4.0,3.3890237979601747,24,4.0,0
1.0,1.2613412228796843,24,1.0,0
1.0,1.1640112464854733,24,1.0,0
1.0,1.7638114546376078,24,1.0,0
1.0,1.0398089171974523,24,1.0,0
1.0,1.3876404494382022,24,1.0,0
1.0,1.091710758377425,24,1.0,0
1.0,1.089051094890511,24,1.0,0
1.0,1.0676855895196506,24,1.0,0
1.0,1.0780984719864177,24,1.0,0
1.1904761904761905,1.107371794871795,25,1.0,0
1.1904761904761905,1.2613412228796843,24,1.0,1
1.1904761904761905,1.2613412228796843,25,1.0,0
1.1904761904761905,1.1640112464854733,23,1.0,0
1.1904761904761905,1.1640112464854733,25,1.0,0
1.1904761904761905,1.7638114546376078,24,1.0,0
1.1904761904761905,3.3890237979601747,23,1.0,1
1.1904761904761905,3.3890237979601747,24,2.0,1
1.1904761904761905,3.3890237979601747,25,1.0,1
1.1904761904761905,3.3890237979601747,26,2.0,0
1.1904761904761905,2.970066518847007,24,2.0,0
1.1904761904761905,2.970066518847007,26,1.0,0
1.1904761904761905,1.275064267352185,24,1.0,0
1.1904761904761905,4.700952380952381,23,1.0,0
1.1904761904761905,4.700952380952381,26,2.0,0
1.1904761904761905,2.093264248704663,23,1.0,0
1.1904761904761905,2.093264248704663,25,1.0,1
1.1904761904761905,2.093264248704663,26,1.0,0
1.1904761904761905,1.089051094890511,24,1.0,0
1.1904761904761905,1.0676855895196506,25,1.0,0
1.1904761904761905,1.4659090909090908,23,1.0,0
1.0,1.107371794871795,23,1.0,0
1.0,1.2613412228796843,23,1.0,0
1.0,1.7638114546376078,25,1.0,0
1.0,1.0398089171974523,23,1.0,0
1.0,1.275064267352185,25,1.0,0
1.0,1.3422053231939164,23,1.0,0
1.0,1.089051094890511,23,1.0,0
3.7142857142857144,1.107371794871795,24,1.0,0
3.7142857142857144,2.625222024866785,26,2.0,0
3.7142857142857144,1.1640112464854733,26,2.0,0
3.7142857142857144,1.7638114546376078,26,3.0,0
3.7142857142857144,3.3890237979601747,23,6.0,0
3.7142857142857144,3.3890237979601747,25,6.0,0
3.7142857142857144,2.970066518847007,26,3.0,0
3.7142857142857144,3.50066401062417,26,4.0,0
3.7142857142857144,4.700952380952381,25,6.0,0
3.7142857142857144,1.3422053231939164,26,2.0,0
3.7142857142857144,1.0615079365079365,23,1.0,0
3.7142857142857144,2.7088607594936707,24,6.0,0
3.7142857142857144,3.5988023952095807,26,4.0,0
3.7142857142857144,4.400826446280992,25,6.0,0
1.6842105263157894,1.107371794871795,23,1.0,0
1.6842105263157894,1.107371794871795,25,1.0,0
1.6842105263157894,1.4461152882205515,23,1.0,0
1.6842105263157894,1.2613412228796843,23,1.0,0
1.6842105263157894,1.2613412228796843,26,1.0,0
1.6842105263157894,2.625222024866785,23,2.0,0
1.6842105263157894,2.625222024866785,25,3.0,0
1.6842105263157894,1.7638114546376078,23,1.0,1
1.6842105263157894,1.7638114546376078,24,1.0,0
1.6842105263157894,3.3890237979601747,23,5.0,0
1.6842105263157894,3.3890237979601747,25,6.0,0
1.6842105263157894,1.2392444910807974,23,1.0,0
1.6842105263157894,1.2392444910807974,25,1.0,0
1.6842105263157894,1.3876404494382022,26,1.0,0
1.6842105263157894,1.3422053231939164,23,1.0,0
1.6842105263157894,1.0615079365079365,24,1.0,0
1.6842105263157894,2.7088607594936707,23,2.0,0
1.6842105263157894,1.091710758377425,23,1.0,0
1.6842105263157894,1.09009009009009,26,1.0,0
3.3333333333333335,1.107371794871795,25,1.0,0
3.3333333333333335,1.4461152882205515,26,2.0,0
3.3333333333333335,1.2613412228796843,23,1.0,0
3.3333333333333335,2.625222024866785,23,5.0,0
3.3333333333333335,1.7638114546376078,25,3.0,0
3.3333333333333335,3.3890237979601747,26,6.0,0
3.3333333333333335,2.970066518847007,26,5.0,0
3.3333333333333335,4.700952380952381,26,6.0,0
3.3333333333333335,2.7088607594936707,26,3.0,0
3.3333333333333335,4.400826446280992,25,6.0,0
3.3333333333333335,1.09009009009009,26,1.0,0
3.3333333333333335,1.0676855895196506,25,1.0,0
1.0,1.107371794871795,23,1.0,0
2.6666666666666665,1.107371794871795,23,2.0,0
2.6666666666666665,1.2613412228796843,25,3.0,0
2.6666666666666665,1.1640112464854733,23,1.0,0
2.6666666666666665,1.1640112464854733,25,1.0,0
2.6666666666666665,1.7638114546376078,24,4.0,0
2.6666666666666665,1.275064267352185,23,2.0,0
2.6666666666666665,1.275064267352185,25,3.0,0
2.6666666666666665,4.700952380952381,25,6.0,0
2.6666666666666665,1.3422053231939164,25,2.0,0
2.6666666666666665,1.089051094890511,25,1.0,0
2.6666666666666665,1.0676855895196506,25,1.0,0
2.6666666666666665,4.271604938271605,23,6.0,0
2.25,1.4461152882205515,25,1.0,0
2.25,3.3890237979601747,25,5.0,0
2.25,1.275064267352185,25,2.0,0
2.25,4.400826446280992,25,1.0,0
1.625,1.107371794871795,23,1.0,0
1.625,1.1640112464854733,23,1.0,0
1.625,1.7638114546376078,23,2.0,0
1.625,3.3890237979601747,23,3.0,0
1.625,3.3890237979601747,25,3.0,0
1.625,1.3876404494382022,23,1.0,0
1.625,1.09009009009009,23,1.0,0
1.625,1.089051094890511,23,1.0,0
1.0,1.107371794871795,24,1.0,0
1.0,1.2613412228796843,26,1.0,0
1.0,2.625222024866785,24,1.0,1
1.0,2.625222024866785,25,1.0,0
1.0,1.1640112464854733,24,1.0,0
1.0,1.7638114546376078,24,1.0,0
1.0,1.7638114546376078,26,1.0,0
1.0,3.3890237979601747,25,1.0,0
1.0,1.1394335511982572,24,1.0,0
1.0,1.2392444910807974,25,1.0,0
1.0,1.3422053231939164,26,1.0,0
1.0,1.0615079365079365,26,1.0,0
1.0,1.2613412228796843,26,1.0,0
1.0,3.3890237979601747,25,1.0,0
1.0,2.970066518847007,25,1.0,0
1.0,1.275064267352185,25,1.0,0
1.0,2.3195876288659796,26,1.0,0
3.5,3.3890237979601747,23,6.0,1
3.5,3.3890237979601747,24,4.0,0
3.5,1.0398089171974523,23,1.0,0
3.5,3.50066401062417,23,6.0,0
3.5,2.7088607594936707,24,3.0,0
3.5,1.0676855895196506,24,1.0,0
1.4666666666666666,1.107371794871795,26,1.0,0
1.4666666666666666,1.2613412228796843,23,1.0,0
1.4666666666666666,2.625222024866785,25,1.0,0
1.4666666666666666,1.1640112464854733,25,1.0,0
1.4666666666666666,1.7638114546376078,26,1.0,0
1.4666666666666666,3.3890237979601747,25,2.0,1
1.4666666666666666,3.3890237979601747,26,2.0,0
1.4666666666666666,1.2392444910807974,23,1.0,0
1.4666666666666666,1.2392444910807974,26,1.0,0
1.4666666666666666,2.970066518847007,25,1.0,0
1.4666666666666666,1.275064267352185,23,1.0,0
1.4666666666666666,3.50066401062417,26,6.0,0
1.4666666666666666,1.3422053231939164,23,1.0,0
1.4666666666666666,1.089051094890511,25,1.0,0
1.4666666666666666,1.0780984719864177,25,1.0,0
1.5294117647058822,1.107371794871795,23,1.0,0
1.5294117647058822,1.107371794871795,26,1.0,0
1.5294117647058822,1.2613412228796843,23,1.0,0
1.5294117647058822,1.1640112464854733,23,1.0,0
1.5294117647058822,1.1640112464854733,25,1.0,1
1.5294117647058822,1.1640112464854733,26,1.0,0
1.5294117647058822,1.7638114546376078,26,1.0,0
1.5294117647058822,4.153846153846154,26,3.0,0
1.5294117647058822,3.3890237979601747,23,2.0,0
1.5294117647058822,3.3890237979601747,25,2.0,1
1.5294117647058822,3.3890237979601747,26,3.0,0
1.5294117647058822,1.2392444910807974,26,1.0,0
1.5294117647058822,1.099041533546326,26,1.0,0
1.5294117647058822,4.700952380952381,25,2.0,1
1.5294117647058822,4.700952380952381,26,3.0,0
1.5294117647058822,1.1846153846153846,23,1.0,0
1.5294117647058822,1.1846153846153846,26,1.0,0
2.2222222222222223,1.107371794871795,24,1.0,0
2.2222222222222223,1.107371794871795,26,1.0,0
2.2222222222222223,1.1640112464854733,24,1.0,0
2.2222222222222223,1.0398089171974523,26,1.0,0
2.2222222222222223,3.50066401062417,23,6.0,0
2.2222222222222223,2.093264248704663,26,2.0,0
2.2222222222222223,2.7088607594936707,23,3.0,1
2.2222222222222223,2.7088607594936707,24,3.0,0
2.2222222222222223,2.7088607594936707,26,2.0,0
1.0,1.107371794871795,25,1.0,0
1.0,1.7638114546376078,24,1.0,0
1.0,3.3890237979601747,24,1.0,1
1.0,3.3890237979601747,25,1.0,0
1.0,1.0398089171974523,25,1.0,0
1.0,1.2392444910807974,25,1.0,0
1.0,2.970066518847007,24,1.0,1
1.0,2.970066518847007,25,1.0,0
1.0,1.3422053231939164,25,1.0,0
1.0,1.0615079365079365,25,1.0,0
1.0,1.091710758377425,23,1.0,0
1.0,1.089051094890511,26,1.0,0
1.0,1.0780984719864177,23,1.0,0
1.0,1.7638114546376078,25,1.0,0
1.36,1.107371794871795,24,1.0,0
1.36,1.107371794871795,26,1.0,0
1.36,1.1640112464854733,24,1.0,0
1.36,1.7638114546376078,24,1.0,0
1.36,1.7638114546376078,26,1.0,0
1.36,3.3890237979601747,23,3.0,0
1.36,3.3890237979601747,25,2.0,1
1.36,3.3890237979601747,26,4.0,0
1.36,1.1394335511982572,24,1.0,0
1.36,1.1394335511982572,26,1.0,0
1.36,1.0398089171974523,24,1.0,0
1.36,1.2392444910807974,23,1.0,0
1.36,1.2392444910807974,25,1.0,0
1.36,1.099041533546326,23,1.0,0
1.36,1.099041533546326,25,1.0,0
1.36,3.50066401062417,23,2.0,0
1.36,3.50066401062417,25,1.0,1
1.36,3.50066401062417,26,2.0,0
1.36,1.1846153846153846,23,1.0,0
1.36,1.1846153846153846,25,1.0,0
1.36,1.091710758377425,24,1.0,0
1.36,1.091710758377425,26,1.0,0
1.36,3.5988023952095807,23,1.0,0
1.36,3.5988023952095807,25,1.0,1
1.36,3.5988023952095807,26,2.0,0
1.5789473684210527,1.107371794871795,25,1.0,0
1.5789473684210527,1.2613412228796843,25,1.0,0
1.5789473684210527,2.625222024866785,25,3.0,0
1.5789473684210527,1.1640112464854733,23,1.0,0
1.5789473684210527,1.1640112464854733,25,1.0,0
1.5789473684210527,1.7638114546376078,25,1.0,0
1.5789473684210527,3.3890237979601747,25,4.0,0
1.5789473684210527,1.2392444910807974,23,1.0,0
1.5789473684210527,1.2392444910807974,25,1.0,0
1.5789473684210527,1.275064267352185,25,1.0,0
1.5789473684210527,3.50066401062417,25,4.0,0
1.5789473684210527,1.0615079365079365,23,1.0,0
1.5789473684210527,1.091710758377425,25,1.0,0
1.5789473684210527,3.5988023952095807,25,4.0,0
1.5789473684210527,1.09009009009009,25,1.0,0
1.5789473684210527,1.7692307692307692,25,1.0,0
1.5789473684210527,1.1353383458646618,25,1.0,0
1.5789473684210527,1.089051094890511,25,1.0,0
1.5789473684210527,1.0780984719864177,25,1.0,0
1.0,1.7638114546376078,23,1.0,0
2.2,1.107371794871795,25,1.0,0
2.2,1.2613412228796843,26,1.0,0
2.2,2.625222024866785,25,4.0,0
2.2,1.1640112464854733,25,1.0,0
2.2,1.7638114546376078,25,1.0,0
2.2,3.3890237979601747,25,4.0,1
2.2,3.3890237979601747,26,3.0,0
2.2,1.2392444910807974,25,1.0,0
2.2,2.970066518847007,25,4.0,1
2.2,2.970066518847007,26,5.0,0
2.2,3.50066401062417,25,2.0,0
2.2,1.3422053231939164,25,1.0,0
2.2,2.7088607594936707,25,2.0,1
2.2,2.7088607594936707,26,2.0,0
2.2,1.091710758377425,26,1.0,0
1.0,1.107371794871795,25,1.0,0
1.0,1.1640112464854733,26,1.0,0
1.0,1.7638114546376078,23,1.0,0
1.0,1.7638114546376078,26,1.0,0
1.0,3.3890237979601747,24,1.0,1
1.0,3.3890237979601747,25,1.0,0
1.0,1.0398089171974523,25,1.0,0
1.0,1.2392444910807974,23,1.0,0
1.0,1.2392444910807974,25,1.0,0
1.0,1.099041533546326,23,1.0,0
1.0,1.099041533546326,26,1.0,0
1.0,1.1846153846153846,25,1.0,0
3.0,3.3890237979601747,25,6.0,0
3.0,1.3876404494382022,25,3.0,0
3.0,1.275064267352185,25,2.0,0
3.0,1.0615079365079365,24,1.0,0
3.0,2.7088607594936707,25,5.0,0
3.0,1.09009009009009,25,1.0,0
1.5555555555555556,1.2613412228796843,26,1.0,0
1.5555555555555556,2.625222024866785,23,2.0,0
1.5555555555555556,2.625222024866785,26,2.0,0
1.5555555555555556,1.1640112464854733,24,1.0,0
1.5555555555555556,3.3890237979601747,23,2.0,0
1.5555555555555556,2.970066518847007,23,2.0,0
1.5555555555555556,2.970066518847007,26,2.0,0
1.5555555555555556,1.099041533546326,25,1.0,0
1.5555555555555556,1.091710758377425,25,1.0,0
1.1666666666666667,1.2613412228796843,23,1.0,1
1.1666666666666667,1.2613412228796843,24,1.0,0
1.1666666666666667,2.093264248704663,26,1.0,0
1.1666666666666667,1.3422053231939164,25,1.0,0
1.1666666666666667,2.7088607594936707,23,1.0,0
1.1666666666666667,2.7088607594936707,26,2.0,0
1.1666666666666667,1.107371794871795,25,1.0,0
1.1666666666666667,1.7638114546376078,23,1.0,0
1.1666666666666667,3.3890237979601747,26,2.0,0
1.1666666666666667,1.0398089171974523,25,1.0,0
1.1666666666666667,1.2392444910807974,25,1.0,0
1.1666666666666667,1.0615079365079365,24,1.0,0
2.3333333333333335,1.2613412228796843,26,2.0,0
2.3333333333333335,1.7638114546376078,26,4.0,0
2.3333333333333335,1.0615079365079365,26,1.0,0
2.3846153846153846,1.1640112464854733,24,1.0,0
2.3846153846153846,3.3890237979601747,23,4.0,0
2.3846153846153846,1.0398089171974523,23,1.0,0
2.3846153846153846,1.2392444910807974,23,2.0,0
2.3846153846153846,1.2392444910807974,25,1.0,0
2.3846153846153846,3.50066401062417,25,6.0,0
2.3846153846153846,4.700952380952381,25,4.0,0
2.3846153846153846,1.3422053231939164,25,2.0,0
2.3846153846153846,3.5988023952095807,24,2.0,1
2.3846153846153846,3.5988023952095807,25,2.0,0
2.3846153846153846,4.400826446280992,26,3.0,0
2.3846153846153846,2.987012987012987,25,1.0,1
2.3846153846153846,2.987012987012987,26,2.0,0
1.0,1.107371794871795,25,1.0,0
1.0,1.2613412228796843,25,1.0,0
2.0,1.2613412228796843,26,2.0,0
2.0,1.1640112464854733,23,1.0,0
2.0,3.3890237979601747,25,3.0,0
2.0,1.3876404494382022,23,1.0,0
2.0,1.3876404494382022,25,1.0,0
2.0,2.970066518847007,26,3.0,0
2.0,4.700952380952381,23,4.0,0
2.0,1.3422053231939164,26,2.0,0
2.0,3.5988023952095807,26,3.0,0
2.0,1.089051094890511,26,1.0,0
2.0,1.0780984719864177,26,1.0,0
1.0,2.3195876288659796,26,1.0,0
1.1666666666666667,1.7638114546376078,24,1.0,0
1.1666666666666667,1.1394335511982572,24,1.0,0
1.1666666666666667,1.3422053231939164,24,1.0,0
1.1666666666666667,1.091710758377425,24,1.0,0
1.1666666666666667,1.0676855895196506,24,1.0,0
1.1666666666666667,2.3195876288659796,26,2.0,0
2.3333333333333335,1.107371794871795,23,1.0,0
2.3333333333333335,1.107371794871795,25,1.0,0
2.3333333333333335,2.625222024866785,24,3.0,1
2.3333333333333335,2.625222024866785,25,2.0,0
2.3333333333333335,1.7638114546376078,26,2.0,0
2.3333333333333335,4.153846153846154,23,4.0,0
2.3333333333333335,3.3890237979601747,23,5.0,0
2.3333333333333335,3.3890237979601747,26,6.0,0
2.3333333333333335,1.0398089171974523,26,1.0,0
2.3333333333333335,1.2392444910807974,24,1.0,1
2.3333333333333335,1.2392444910807974,25,1.0,0
2.3333333333333335,2.970066518847007,24,3.0,1
2.3333333333333335,2.970066518847007,25,2.0,1
2.3333333333333335,2.970066518847007,26,3.0,0
2.3333333333333335,3.50066401062417,23,3.0,0
2.3333333333333335,3.50066401062417,25,3.0,1
2.3333333333333335,3.50066401062417,26,4.0,0
2.3333333333333335,4.700952380952381,26,1.0,0
2.3333333333333335,1.3422053231939164,23,1.0,0
2.3333333333333335,1.091710758377425,23,1.0,0
2.3333333333333335,1.09009009009009,24,1.0,0
2.130434782608696,1.107371794871795,23,1.0,1
2.130434782608696,1.107371794871795,24,1.0,0
2.130434782608696,1.4461152882205515,25,1.0,1
2.130434782608696,1.4461152882205515,26,1.0,0
2.130434782608696,1.1640112464854733,24,1.0,0
2.130434782608696,1.7638114546376078,26,1.0,0
2.130434782608696,3.3890237979601747,23,6.0,1
2.130434782608696,3.3890237979601747,24,6.0,0
2.130434782608696,1.3876404494382022,23,1.0,1
2.130434782608696,1.3876404494382022,24,1.0,0
2.130434782608696,1.3876404494382022,26,1.0,0
2.130434782608696,2.970066518847007,24,4.0,0
2.130434782608696,4.700952380952381,23,6.0,1
2.130434782608696,4.700952380952381,24,3.0,0
2.130434782608696,2.093264248704663,25,1.0,0
2.130434782608696,1.0615079365079365,23,1.0,1
2.130434782608696,1.0615079365079365,24,1.0,0
2.130434782608696,2.7088607594936707,25,3.0,0
2.130434782608696,1.09009009009009,26,1.0,0
2.130434782608696,5.142857142857143,23,3.0,1
2.130434782608696,5.142857142857143,24,3.0,0
2.130434782608696,1.0780984719864177,23,1.0,0
2.130434782608696,1.0780984719864177,26,1.0,0
1.0,1.7638114546376078,25,1.0,0
1.0,1.099041533546326,25,1.0,0
1.0,1.1846153846153846,25,1.0,0
2.142857142857143,1.107371794871795,26,1.0,0
2.142857142857143,2.625222024866785,25,6.0,0
2.142857142857143,1.1640112464854733,25,1.0,0
2.142857142857143,3.3890237979601747,25,4.0,0
2.142857142857143,3.5988023952095807,25,1.0,0
2.142857142857143,1.089051094890511,25,1.0,0
2.142857142857143,1.0676855895196506,25,1.0,0
1.25,1.107371794871795,23,1.0,0
1.25,1.7638114546376078,23,1.0,0
1.25,3.3890237979601747,23,2.0,0
1.25,2.970066518847007,23,1.0,0
1.8,1.1394335511982572,25,1.0,0
1.8,1.1394335511982572,25,1.0,0
1.8,3.50066401062417,25,2.0,0
1.8,3.50066401062417,25,2.0,0
1.8,2.3195876288659796,26,3.0,0
1.2941176470588236,1.107371794871795,23,1.0,0
1.2941176470588236,1.4461152882205515,25,1.0,0
1.2941176470588236,1.2613412228796843,25,1.0,0
1.2941176470588236,2.625222024866785,23,1.0,0
1.2941176470588236,1.1640112464854733,25,1.0,0
1.2941176470588236,1.7638114546376078,23,1.0,0
1.2941176470588236,3.3890237979601747,23,2.0,1
1.2941176470588236,3.3890237979601747,24,2.0,1
1.2941176470588236,3.3890237979601747,25,2.0,0
1.2941176470588236,1.1394335511982572,23,1.0,0
1.2941176470588236,1.0398089171974523,25,1.0,0
1.2941176470588236,1.2392444910807974,23,1.0,0
1.2941176470588236,2.970066518847007,23,2.0,1
1.2941176470588236,2.970066518847007,24,2.0,0
1.2941176470588236,1.099041533546326,23,1.0,0
1.2941176470588236,1.3422053231939164,23,1.0,0
1.2941176470588236,1.1846153846153846,23,1.0,0
2.1538461538461537,1.107371794871795,26,1.0,0
2.1538461538461537,1.2613412228796843,23,2.0,0
2.1538461538461537,1.1640112464854733,23,4.0,0
2.1538461538461537,1.1640112464854733,26,2.0,0
2.1538461538461537,1.7638114546376078,25,2.0,0
2.1538461538461537,3.3890237979601747,23,2.0,0
2.1538461538461537,3.3890237979601747,26,3.0,0
2.1538461538461537,1.2392444910807974,23,2.0,0
2.1538461538461537,1.2392444910807974,25,2.0,0
2.1538461538461537,2.970066518847007,25,2.0,1
2.1538461538461537,2.970066518847007,26,2.0,0
2.1538461538461537,1.3422053231939164,24,2.0,0
2.1538461538461537,1.09009009009009,26,2.0,0
2.08,1.2613412228796843,24,1.0,0
2.08,1.1640112464854733,24,2.0,0
2.08,1.1640112464854733,26,1.0,0
2.08,1.7638114546376078,24,1.0,0
2.08,3.3890237979601747,25,3.0,0
2.08,1.0398089171974523,26,1.0,0
2.08,2.970066518847007,24,3.0,0
2.08,1.275064267352185,25,1.0,0
2.08,3.50066401062417,23,4.0,0
2.08,3.50066401062417,26,3.0,0
2.08,4.700952380952381,23,5.0,0
2.08,4.700952380952381,25,4.0,0
2.08,1.3422053231939164,25,1.0,0
2.08,1.0615079365079365,24,1.0,0
2.08,1.0615079365079365,26,1.0,0
2.08,2.7088607594936707,26,2.0,0
2.08,1.091710758377425,25,1.0,0
2.08,3.5988023952095807,25,3.0,0
2.08,4.400826446280992,23,4.0,0
2.08,4.400826446280992,25,3.0,1
2.08,4.400826446280992,26,3.0,0
2.08,1.089051094890511,24,1.0,0
2.08,1.089051094890511,26,1.0,0
2.08,1.0676855895196506,24,1.0,0
2.08,1.0676855895196506,26,1.0,0
2.75,1.7638114546376078,23,2.0,0
2.75,3.3890237979601747,23,4.0,0
2.75,3.3890237979601747,25,4.0,0
2.75,1.089051094890511,25,1.0,0
1.04,1.107371794871795,23,1.0,0
1.04,1.4461152882205515,26,1.0,0
1.04,1.2613412228796843,23,1.0,0
1.04,2.625222024866785,24,1.0,0
1.04,2.625222024866785,26,1.0,0
1.04,3.3890237979601747,23,1.0,1
1.04,3.3890237979601747,24,1.0,0
1.04,3.3890237979601747,26,1.0,0
1.04,1.1394335511982572,23,1.0,0
1.04,1.3876404494382022,23,1.0,0
1.04,1.3876404494382022,26,1.0,0
1.04,2.970066518847007,23,1.0,1
1.04,2.970066518847007,24,1.0,0
1.04,2.970066518847007,26,1.0,0
1.04,1.275064267352185,23,1.0,0
1.04,1.275064267352185,26,1.0,0
1.04,1.275064267352185,26,1.0,0
1.04,3.50066401062417,26,2.0,0
1.04,1.0615079365079365,23,1.0,0
1.04,1.091710758377425,23,1.0,0
1.04,1.09009009009009,23,1.0,0
1.04,1.0676855895196506,23,1.0,0
1.04,1.0676855895196506,26,1.0,0
1.04,1.4659090909090908,23,1.0,0
1.04,2.3195876288659796,26,1.0,0
1.6,1.107371794871795,24,1.0,0
1.6,1.1640112464854733,24,1.0,1
1.6,1.1640112464854733,25,1.0,0
1.6,1.7638114546376078,24,2.0,0
1.6,1.7638114546376078,26,1.0,0
1.6,3.3890237979601747,26,6.0,0
1.6,1.0398089171974523,25,1.0,0
1.6,1.2392444910807974,24,1.0,1
1.6,1.2392444910807974,25,1.0,0
1.6,1.099041533546326,25,1.0,0
1.9285714285714286,1.107371794871795,24,1.0,0
1.9285714285714286,1.2613412228796843,26,1.0,0
1.9285714285714286,1.1640112464854733,23,1.0,0
1.9285714285714286,1.7638114546376078,26,1.0,0
1.9285714285714286,3.3890237979601747,24,4.0,0
1.9285714285714286,1.0398089171974523,26,1.0,0
1.9285714285714286,3.50066401062417,24,3.0,0
1.9285714285714286,4.700952380952381,26,4.0,0
1.9285714285714286,2.093264248704663,26,1.0,0
1.9285714285714286,1.3422053231939164,26,1.0,0
1.9285714285714286,4.400826446280992,24,4.0,0
1.9285714285714286,1.089051094890511,26,1.0,0
1.9285714285714286,1.0676855895196506,23,1.0,0
1.9285714285714286,4.271604938271605,24,3.0,0
1.0833333333333333,1.107371794871795,25,1.0,0
1.0833333333333333,1.4461152882205515,23,1.0,0
1.0833333333333333,1.2613412228796843,23,1.0,0
1.0833333333333333,1.7638114546376078,25,1.0,0
1.0833333333333333,1.0398089171974523,24,1.0,0
1.0833333333333333,3.50066401062417,25,1.0,0
1.0833333333333333,4.700952380952381,26,2.0,0
1.0833333333333333,1.091710758377425,24,1.0,0
1.0833333333333333,1.091710758377425,26,1.0,0
1.0833333333333333,1.089051094890511,24,1.0,0
1.0833333333333333,1.0676855895196506,24,1.0,0
1.0833333333333333,1.0780984719864177,26,1.0,0
2.0833333333333335,1.107371794871795,26,1.0,0
2.0833333333333335,1.2613412228796843,24,1.0,0
2.0833333333333335,1.2613412228796843,26,2.0,0
2.0833333333333335,1.7638114546376078,26,1.0,0
2.0833333333333335,3.3890237979601747,24,6.0,0
2.0833333333333335,3.3890237979601747,26,3.0,0
2.0833333333333335,1.1394335511982572,26,1.0,0
2.0833333333333335,1.0398089171974523,24,1.0,0
2.0833333333333335,1.0398089171974523,26,1.0,0
2.0833333333333335,1.2392444910807974,26,1.0,0
2.0833333333333335,3.50066401062417,24,6.0,0
2.0833333333333335,1.0615079365079365,24,1.0,0
2.0,1.4461152882205515,26,1.0,0
2.0,2.970066518847007,26,1.0,0
2.0,2.7088607594936707,24,4.0,0
2.0,4.400826446280992,26,3.0,0
2.0,1.0780984719864177,24,1.0,0
1.8571428571428572,1.1640112464854733,23,1.0,0
1.8571428571428572,1.7638114546376078,25,1.0,0
1.8571428571428572,3.3890237979601747,23,4.0,0
1.8571428571428572,1.0398089171974523,23,1.0,0
1.8571428571428572,1.2392444910807974,23,1.0,0
1.8571428571428572,4.700952380952381,23,4.0,0
1.8571428571428572,1.4659090909090908,23,1.0,0
1.7142857142857142,2.625222024866785,24,2.0,1
1.7142857142857142,2.625222024866785,25,4.0,0
1.7142857142857142,1.7638114546376078,24,1.0,1
1.7142857142857142,1.7638114546376078,25,1.0,0
1.7142857142857142,4.153846153846154,25,1.0,0
1.7142857142857142,3.3890237979601747,23,2.0,1
1.7142857142857142,3.3890237979601747,24,2.0,1
1.7142857142857142,3.3890237979601747,25,2.0,0
1.7142857142857142,1.0398089171974523,25,1.0,0
1.7142857142857142,2.970066518847007,23,2.0,1
1.7142857142857142,2.970066518847007,24,2.0,1
1.7142857142857142,2.970066518847007,25,2.0,0
1.7142857142857142,1.275064267352185,24,1.0,0
1.7142857142857142,1.1353383458646618,24,1.0,0
2.3461538461538463,1.107371794871795,23,1.0,0
2.3461538461538463,1.107371794871795,25,1.0,0
2.3461538461538463,1.2613412228796843,23,1.0,1
2.3461538461538463,1.2613412228796843,24,2.0,0
2.3461538461538463,2.625222024866785,23,2.0,0
2.3461538461538463,2.625222024866785,25,6.0,1
2.3461538461538463,2.625222024866785,26,6.0,0
2.3461538461538463,1.1640112464854733,24,1.0,0
