ORDER_DATE,Semana,CUSTOMER_ID,cliente,PRODUCT_ID,producto,QTY
2024-05-06,19,30031,0,87,4,1.0
2024-05-06,19,30260,4,146,0,1.0
2024-05-06,19,30260,4,26,5,1.0
2024-05-06,19,30260,4,510,3,1.0
2024-05-06,19,30260,4,288,6,1.0
2024-05-06,19,30260,4,290,0,4.0
2024-05-06,19,30260,4,91,2,3.0
2024-05-06,19,30260,4,124,6,1.0
2024-05-06,19,30260,4,321,0,1.0
2024-05-06,19,30260,4,601,0,1.0
2024-05-06,19,30260,4,218,6,2.0
2024-05-06,19,30260,4,34,5,1.0
2024-05-06,19,30260,4,87,4,3.0
2024-05-06,19,30330,0,81,5,1.0
2024-05-06,19,30330,0,26,5,1.0
2024-05-06,19,32113,1,169,0,2.0
2024-05-06,19,32113,1,218,6,2.0
2024-05-06,19,32113,1,176,6,1.0
2024-05-06,19,32116,1,81,5,1.0
2024-05-06,19,32116,1,26,5,2.0
2024-05-06,19,32116,1,124,6,2.0
2024-05-06,19,32116,1,589,6,2.0
2024-05-06,19,30164,1,120,5,1.0
2024-05-06,19,30164,1,28,0,1.0
2024-05-06,19,30164,1,91,2,2.0
2024-05-06,19,30164,1,1075,6,1.0
2024-05-06,19,30164,1,589,6,1.0
2024-05-06,19,30164,1,87,4,2.0
2024-05-06,19,30164,1,79,6,1.0
2024-05-06,19,32117,0,507,3,1.0
2024-05-06,19,32117,0,81,5,2.0
2024-05-06,19,32117,0,26,5,1.0
2024-05-06,19,32117,0,91,2,6.0
2024-05-06,19,30263,0,148,1,1.0
2024-05-06,19,30263,0,120,5,1.0
2024-05-06,19,30263,0,91,2,1.0
2024-05-06,19,30263,0,129,3,1.0
2024-05-06,19,29524,4,81,5,2.0
2024-05-06,19,29524,4,176,6,2.0
2024-05-06,19,29978,4,146,0,1.0
2024-05-06,19,29978,4,26,5,1.0
2024-05-06,19,29978,4,148,1,6.0
2024-05-06,19,29978,4,510,3,1.0
2024-05-06,19,29978,4,601,0,1.0
2024-05-06,19,29978,4,170,6,2.0
2024-05-06,19,29978,4,129,3,4.0
2024-05-06,19,29978,4,130,1,4.0
2024-05-06,19,29978,4,34,5,1.0
2024-05-06,19,29978,4,87,4,2.0
2024-05-06,19,29978,4,79,6,3.0
2024-05-06,19,29978,4,1218,0,3.0
2024-05-06,19,30270,3,124,6,1.0
2024-05-06,19,30270,3,169,0,2.0
2024-05-06,19,30270,3,218,6,2.0
2024-05-06,19,30270,3,87,4,1.0
2024-05-06,19,32121,3,81,5,1.0
2024-05-06,19,32121,3,289,0,2.0
2024-05-06,19,32121,3,148,1,3.0
2024-05-06,19,32121,3,120,5,1.0
2024-05-06,19,32121,3,288,6,1.0
2024-05-06,19,32121,3,91,2,3.0
2024-05-06,19,32121,3,94,0,1.0
2024-05-06,19,32121,3,170,6,1.0
2024-05-06,19,32121,3,105,6,1.0
2024-05-06,19,32121,3,218,6,2.0
2024-05-06,19,32121,3,130,1,2.0
2024-05-06,19,32121,3,34,5,1.0
2024-05-06,19,32121,3,87,4,1.0
2024-05-06,19,30339,0,120,5,1.0
2024-05-06,19,30339,0,288,6,1.0
2024-05-06,19,30339,0,1075,6,1.0
2024-05-06,19,30339,0,105,6,1.0
2024-05-06,19,30339,0,589,6,1.0
2024-05-06,19,30339,0,87,4,1.0
2024-05-06,19,30133,2,904,3,5.0
2024-05-06,19,30133,2,34,5,1.0
2024-05-06,19,30133,2,176,6,1.0
2024-05-06,19,30133,2,87,4,1.0
2024-05-06,19,30133,2,1218,0,3.0
2024-05-06,19,30937,4,81,5,2.0
2024-05-06,19,30937,4,148,1,6.0
2024-05-06,19,30937,4,91,2,6.0
2024-05-06,19,30937,4,170,6,6.0
2024-05-06,19,30937,4,34,5,3.0
2024-05-06,19,30937,4,176,6,1.0
2024-05-06,19,30937,4,161,1,6.0
2024-05-06,19,30937,4,87,4,3.0
2024-05-06,19,30937,4,79,6,6.0
2024-05-06,19,30138,1,26,5,1.0
2024-05-06,19,30143,1,91,2,1.0
2024-05-06,19,30143,1,124,6,1.0
2024-05-06,19,30143,1,176,6,1.0
2024-05-06,19,30143,1,87,4,1.0
2024-05-06,19,30142,1,26,5,1.0
2024-05-06,19,30142,1,124,6,1.0
2024-05-06,19,30142,1,94,0,1.0
2024-05-06,19,30142,1,87,4,2.0
2024-05-06,19,30242,3,81,5,1.0
2024-05-06,19,30242,3,26,5,1.0
2024-05-06,19,30242,3,120,5,1.0
2024-05-06,19,30242,3,288,6,1.0
2024-05-06,19,30242,3,290,0,5.0
2024-05-06,19,30242,3,28,0,2.0
2024-05-06,19,30242,3,124,6,1.0
2024-05-06,19,30242,3,170,6,1.0
2024-05-06,19,30242,3,589,6,1.0
2024-05-06,19,30242,3,130,1,2.0
2024-05-06,19,30242,3,34,5,1.0
2024-05-06,19,30242,3,87,4,1.0
2024-05-06,19,30242,3,79,6,2.0
2024-05-06,19,30015,2,81,5,1.0
2024-05-06,19,30015,2,288,6,1.0
2024-05-06,19,30015,2,218,6,2.0
2024-05-06,19,30015,2,130,1,3.0
2024-05-06,19,30015,2,1218,0,2.0
2024-05-06,19,30288,3,26,5,1.0
2024-05-06,19,30288,3,148,1,6.0
2024-05-06,19,30288,3,94,0,1.0
2024-05-06,19,30288,3,170,6,2.0
2024-05-06,19,30288,3,129,3,2.0
2024-05-06,19,30288,3,1218,0,1.0
2024-05-06,19,30346,0,601,0,1.0
2024-05-06,19,30346,0,589,6,1.0
2024-05-06,19,30214,0,28,0,1.0
2024-05-06,19,32127,1,170,6,1.0
2024-05-06,19,32127,1,135,0,1.0
2024-05-06,19,32127,1,218,6,1.0
2024-05-06,19,32129,3,120,5,3.0
2024-05-06,19,32129,3,321,0,1.0
2024-05-06,19,32129,3,218,6,3.0
2024-05-06,19,32129,3,87,4,4.0
2024-05-06,19,30056,0,105,6,1.0
2024-05-06,19,29783,2,148,1,4.0
2024-05-06,19,29783,2,1218,0,2.0
2024-05-06,19,30279,0,124,6,1.0
2024-05-06,19,30279,0,87,4,1.0
2024-05-06,19,30136,4,507,3,1.0
2024-05-06,19,30136,4,146,0,1.0
2024-05-06,19,30136,4,26,5,2.0
2024-05-06,19,30136,4,120,5,2.0
2024-05-06,19,30136,4,288,6,2.0
2024-05-06,19,30136,4,130,1,12.0
2024-05-06,19,30008,0,26,5,1.0
2024-05-06,19,30008,0,148,1,1.0
2024-05-06,19,30008,0,120,5,1.0
2024-05-06,19,30008,0,91,2,4.0
2024-05-06,19,30008,0,135,0,1.0
2024-05-06,19,30008,0,105,6,1.0
2024-05-06,19,30008,0,87,4,1.0
2024-05-06,19,30860,4,120,5,6.0
2024-05-06,19,30860,4,290,0,3.0
2024-05-06,19,30860,4,94,0,3.0
2024-05-06,19,30860,4,170,6,2.0
2024-05-06,19,30860,4,135,0,1.0
2024-05-06,19,30860,4,217,0,2.0
2024-05-06,19,30860,4,176,6,1.0
2024-05-06,19,30860,4,161,1,7.0
2024-05-06,19,29936,2,146,0,1.0
2024-05-06,19,29936,2,290,0,2.0
2024-05-06,19,29936,2,218,6,1.0
2024-05-06,19,30963,3,81,5,1.0
2024-05-06,19,30963,3,120,5,1.0
2024-05-06,19,30963,3,288,6,1.0
2024-05-06,19,30963,3,94,0,1.0
2024-05-06,19,30963,3,321,0,1.0
2024-05-06,19,30963,3,170,6,1.0
2024-05-06,19,30963,3,135,0,1.0
2024-05-06,19,30963,3,217,0,1.0
2024-05-06,19,30963,3,34,5,1.0
2024-05-06,19,30963,3,87,4,1.0
2024-05-06,19,30963,3,79,6,1.0
2024-05-06,19,30963,3,1218,0,2.0
2024-05-06,19,32132,1,26,5,1.0
2024-05-06,19,32132,1,135,0,1.0
2024-05-06,19,32132,1,105,6,1.0
2024-05-06,19,32132,1,217,0,1.0
2024-05-06,19,31875,3,120,5,2.0
2024-05-06,19,31875,3,288,6,1.0
2024-05-06,19,31875,3,28,0,4.0
2024-05-06,19,31875,3,91,2,3.0
2024-05-06,19,31875,3,135,0,1.0
2024-05-06,19,31875,3,217,0,1.0
2024-05-06,19,31875,3,129,3,3.0
2024-05-06,19,31875,3,130,1,3.0
2024-05-06,19,31875,3,87,4,1.0
2024-05-06,19,30228,2,26,5,1.0
2024-05-06,19,30228,2,28,0,1.0
2024-05-06,19,30228,2,129,3,3.0
2024-05-06,19,30228,2,79,6,5.0
2024-05-06,19,30112,0,120,5,1.0
2024-05-06,19,30112,0,288,6,1.0
2024-05-06,19,30112,0,91,2,1.0
2024-05-06,19,30112,0,129,3,1.0
2024-05-06,19,30112,0,130,1,1.0
2024-05-06,19,30112,0,79,6,1.0
2024-05-06,19,31767,0,91,2,4.0
2024-05-06,19,29710,2,81,5,1.0
2024-05-06,19,29710,2,26,5,1.0
2024-05-06,19,29710,2,288,6,1.0
2024-05-06,19,29710,2,589,6,1.0
2024-05-06,19,29710,2,218,6,3.0
2024-05-06,19,29710,2,34,5,1.0
2024-05-06,19,29710,2,176,6,1.0
2024-05-06,19,30309,3,289,0,6.0
2024-05-06,19,30309,3,124,6,1.0
2024-05-06,19,30309,3,169,0,2.0
2024-05-06,19,30309,3,218,6,2.0
2024-05-06,19,30309,3,130,1,3.0
2024-05-06,19,30309,3,87,4,1.0
2024-05-06,19,30123,4,218,6,1.0
2024-05-06,19,32138,1,81,5,1.0
2024-05-06,19,32138,1,26,5,1.0
2024-05-06,19,32138,1,148,1,1.0
2024-05-06,19,32138,1,28,0,1.0
2024-05-06,19,32138,1,105,6,1.0
2024-05-06,19,32138,1,34,5,1.0
2024-05-06,19,32138,1,87,4,1.0
2024-05-06,19,32138,1,79,6,3.0
2024-05-07,19,30186,3,87,4,4.0
2024-05-07,19,30770,2,288,6,1.0
2024-05-07,19,30770,2,170,6,1.0
2024-05-07,19,30770,2,176,6,1.0
2024-05-07,19,30770,2,87,4,1.0
2024-05-07,19,30546,0,91,2,4.0
2024-05-07,19,30546,0,170,6,1.0
2024-05-07,19,30546,0,135,0,1.0
2024-05-07,19,30546,0,130,1,3.0
2024-05-07,19,30546,0,87,4,1.0
2024-05-07,19,30546,0,79,6,3.0
2024-05-07,19,32146,1,589,6,1.0
2024-05-07,19,32146,1,79,6,3.0
2024-05-07,19,30834,2,146,0,1.0
2024-05-07,19,30834,2,34,5,1.0
2024-05-07,19,30834,2,1072,3,1.0
2024-05-07,19,30834,2,1218,0,2.0
2024-05-07,19,30458,2,94,0,1.0
2024-05-07,19,30458,2,1075,6,1.0
2024-05-07,19,30458,2,79,6,1.0
2024-05-07,19,30486,3,26,5,1.0
2024-05-07,19,30486,3,288,6,1.0
2024-05-07,19,30486,3,91,2,2.0
2024-05-07,19,30486,3,135,0,1.0
2024-05-07,19,30486,3,34,5,1.0
2024-05-07,19,30884,2,146,0,1.0
2024-05-07,19,30884,2,81,5,1.0
2024-05-07,19,30884,2,510,3,1.0
2024-05-07,19,30884,2,91,2,6.0
2024-05-07,19,30884,2,161,1,6.0
2024-05-07,19,30884,2,87,4,1.0
2024-05-07,19,30115,4,90,3,3.0
2024-05-07,19,30115,4,26,5,1.0
2024-05-07,19,30115,4,148,1,6.0
2024-05-07,19,30115,4,353,3,6.0
2024-05-07,19,30115,4,288,6,1.0
2024-05-07,19,30115,4,91,2,6.0
2024-05-07,19,30115,4,321,0,1.0
2024-05-07,19,30115,4,904,3,6.0
2024-05-07,19,30115,4,34,5,1.0
2024-05-07,19,30115,4,161,1,6.0
2024-05-07,19,30115,4,87,4,2.0
2024-05-07,19,30055,1,146,0,1.0
2024-05-07,19,30055,1,353,3,3.0
2024-05-07,19,30055,1,124,6,1.0
2024-05-07,19,30055,1,218,6,2.0
2024-05-07,19,30055,1,161,1,4.0
2024-05-07,19,32157,0,1124,3,1.0
2024-05-07,19,32157,0,1218,0,1.0
2024-05-07,19,30986,0,28,0,1.0
2024-05-07,19,30986,0,87,4,2.0
2024-05-07,19,30848,2,146,0,1.0
2024-05-07,19,30848,2,161,1,3.0
2024-05-07,19,30848,2,1072,3,1.0
2024-05-07,19,30848,2,1218,0,2.0
2024-05-07,19,32158,4,376,3,3.0
2024-05-07,19,30835,2,146,0,3.0
2024-05-07,19,30835,2,148,1,5.0
2024-05-07,19,30835,2,1218,0,3.0
2024-05-07,19,29577,3,146,0,2.0
2024-05-07,19,29577,3,148,1,8.0
2024-05-07,19,29577,3,124,6,1.0
2024-05-07,19,29577,3,170,6,1.0
2024-05-07,19,30613,2,26,5,1.0
2024-05-07,19,30613,2,124,6,1.0
2024-05-07,19,30613,2,34,5,1.0
2024-05-07,19,30613,2,81,5,1.0
2024-05-07,19,30613,2,28,0,1.0
2024-05-07,19,30613,2,91,2,2.0
2024-05-07,19,30613,2,87,4,1.0
2024-05-07,19,30459,2,1075,6,1.0
2024-05-07,19,30459,2,105,6,1.0
2024-05-07,19,30459,2,589,6,1.0
2024-05-07,19,30094,1,26,5,1.0
2024-05-07,19,30094,1,94,0,1.0
2024-05-07,19,30094,1,1218,0,1.0
2024-05-07,19,30487,0,26,5,1.0
2024-05-07,19,30487,0,120,5,1.0
2024-05-07,19,30487,0,91,2,3.0
2024-05-07,19,30487,0,34,5,1.0
2024-05-07,19,30487,0,87,4,1.0
2024-05-07,19,30836,2,28,0,1.0
2024-05-07,19,30836,2,601,0,1.0
2024-05-07,19,30836,2,135,0,1.0
2024-05-07,19,30836,2,217,0,1.0
2024-05-07,19,30836,2,130,1,1.0
2024-05-07,19,30836,2,1218,0,1.0
2024-05-07,19,30837,0,124,6,1.0
2024-05-07,19,30837,0,94,0,1.0
2024-05-07,19,30837,0,130,1,2.0
2024-05-07,19,30773,4,81,5,1.0
2024-05-07,19,30773,4,105,6,1.0
2024-05-07,19,30802,0,26,5,1.0
2024-05-07,19,30802,0,589,6,1.0
2024-05-07,19,30802,0,87,4,1.0
2024-05-07,19,30370,4,601,0,1.0
2024-05-07,19,30370,4,170,6,1.0
2024-05-07,19,30370,4,1075,6,1.0
2024-05-07,19,30370,4,589,6,1.0
2024-05-07,19,30370,4,34,5,1.0
2024-05-07,19,32164,0,124,6,2.0
2024-05-07,19,32164,0,135,0,1.0
2024-05-07,19,32164,0,589,6,1.0
2024-05-07,19,32164,0,87,4,2.0
2024-05-07,19,30775,2,91,2,1.0
2024-05-07,19,30775,2,217,0,1.0
2024-05-07,19,30775,2,130,1,1.0
2024-05-07,19,30775,2,87,4,1.0
2024-05-07,19,30775,2,79,6,1.0
2024-05-07,19,30777,0,34,5,1.0
2024-05-07,19,30480,0,87,4,1.0
2024-05-07,19,30401,3,146,0,1.0
2024-05-07,19,30401,3,510,3,1.0
2024-05-07,19,30401,3,91,2,2.0
2024-05-07,19,30401,3,124,6,1.0
2024-05-07,19,30401,3,94,0,1.0
2024-05-07,19,30401,3,176,6,1.0
2024-05-07,19,30401,3,161,1,6.0
2024-05-07,19,30401,3,87,4,3.0
2024-05-07,19,30482,2,289,0,2.0
2024-05-07,19,30482,2,170,6,1.0
2024-05-07,19,30482,2,218,6,2.0
2024-05-07,19,30839,2,120,5,1.0
2024-05-07,19,30839,2,288,6,1.0
2024-05-07,19,30839,2,28,0,1.0
2024-05-07,19,30839,2,1072,3,1.0
2024-05-07,19,30839,2,1218,0,1.0
2024-05-07,19,29985,3,289,0,3.0
2024-05-07,19,29985,3,148,1,3.0
2024-05-07,19,29985,3,91,2,4.0
2024-05-07,19,29985,3,34,5,1.0
2024-05-07,19,29985,3,161,1,6.0
2024-05-07,19,30460,2,81,5,1.0
2024-05-07,19,30460,2,120,5,1.0
2024-05-07,19,30460,2,589,6,1.0
2024-05-07,19,30460,2,34,5,1.0
2024-05-07,19,30460,2,87,4,1.0
2024-05-07,19,30490,3,81,5,1.0
2024-05-07,19,30490,3,26,5,1.0
2024-05-07,19,30490,3,120,5,1.0
2024-05-07,19,30490,3,91,2,2.0
2024-05-07,19,30490,3,105,6,1.0
2024-05-07,19,30490,3,218,6,1.0
2024-05-07,19,30490,3,87,4,1.0
2024-05-07,19,30541,3,290,0,5.0
2024-05-07,19,30541,3,124,6,2.0
2024-05-07,19,30541,3,904,3,5.0
2024-05-07,19,30541,3,218,6,2.0
2024-05-07,19,30541,3,87,4,1.0
2024-05-07,19,30402,1,146,0,1.0
2024-05-07,19,30402,1,81,5,1.0
2024-05-07,19,30402,1,26,5,1.0
2024-05-07,19,30402,1,510,3,1.0
2024-05-07,19,30402,1,1075,6,1.0
2024-05-07,19,30402,1,87,4,2.0
2024-05-07,19,29969,3,81,5,1.0
2024-05-07,19,29969,3,288,6,1.0
2024-05-07,19,29969,3,91,2,2.0
2024-05-07,19,29969,3,124,6,1.0
2024-05-07,19,29969,3,218,6,6.0
2024-05-07,19,29969,3,130,1,2.0
2024-05-07,19,29969,3,34,5,1.0
2024-05-07,19,29969,3,1072,3,2.0
2024-05-07,19,30461,2,81,5,1.0
2024-05-07,19,30461,2,91,2,1.0
2024-05-07,19,30461,2,34,5,1.0
2024-05-07,19,30552,2,176,6,1.0
2024-05-07,19,30552,2,87,4,30.0
2024-05-07,19,30753,2,81,5,1.0
2024-05-07,19,30753,2,288,6,1.0
2024-05-07,19,30753,2,904,3,5.0
2024-05-07,19,32175,3,81,5,1.0
2024-05-07,19,32175,3,91,2,6.0
2024-05-07,19,32175,3,601,0,1.0
2024-05-07,19,32175,3,1075,6,1.0
2024-05-07,19,32175,3,105,6,1.0
2024-05-07,19,32175,3,589,6,1.0
2024-05-07,19,29519,0,589,6,1.0
2024-05-07,19,30306,2,218,6,6.0
2024-05-07,19,30462,0,87,4,1.0
2024-05-07,19,30843,0,589,6,1.0
2024-05-07,19,30843,0,176,6,1.0
2024-05-07,19,30748,2,34,5,1.0
2024-05-07,19,30551,1,87,4,1.0
2024-05-07,19,32180,0,601,0,1.0
2024-05-07,19,32180,0,87,4,1.0
2024-05-07,19,30559,2,26,5,1.0
2024-05-07,19,30559,2,120,5,1.0
2024-05-07,19,30559,2,94,0,1.0
2024-05-07,19,30559,2,87,4,2.0
2024-05-07,19,30744,1,81,5,1.0
2024-05-07,19,30744,1,1075,6,2.0
2024-05-07,19,30744,1,87,4,2.0
2024-05-07,19,30744,1,1218,0,1.0
2024-05-07,19,30472,1,170,6,1.0
2024-05-07,19,30472,1,34,5,1.0
2024-05-07,19,31002,0,87,4,1.0
2024-05-07,19,29536,4,148,1,6.0
2024-05-07,19,29536,4,120,5,1.0
2024-05-07,19,29536,4,288,6,1.0
2024-05-07,19,29536,4,91,2,6.0
2024-05-07,19,29536,4,169,0,3.0
2024-05-07,19,29536,4,218,6,6.0
2024-05-07,19,29536,4,130,1,6.0
2024-05-07,19,29536,4,176,6,1.0
2024-05-07,19,29971,1,87,4,1.0
2024-05-07,19,30842,3,146,0,1.0
2024-05-07,19,30842,3,26,5,1.0
2024-05-07,19,30842,3,288,6,1.0
2024-05-07,19,30842,3,94,0,1.0
2024-05-07,19,30842,3,601,0,1.0
2024-05-07,19,30842,3,1218,0,3.0
2024-05-07,19,30893,1,87,4,1.0
2024-05-07,19,30537,1,91,2,2.0
2024-05-07,19,30537,1,170,6,2.0
2024-05-07,19,30909,2,217,0,1.0
2024-05-07,19,29938,2,81,5,1.0
2024-05-07,19,29938,2,26,5,1.0
2024-05-07,19,29938,2,170,6,1.0
2024-05-07,19,29938,2,105,6,1.0
2024-05-07,19,29938,2,87,4,3.0
2024-05-07,19,30817,0,91,2,2.0
2024-05-07,19,30463,2,26,5,1.0
2024-05-07,19,30463,2,148,1,2.0
2024-05-07,19,30463,2,290,0,2.0
2024-05-07,19,30463,2,91,2,1.0
2024-05-07,19,30463,2,105,6,1.0
2024-05-07,19,30463,2,130,1,1.0
2024-05-07,19,30465,2,81,5,1.0
2024-05-07,19,30465,2,26,5,1.0
2024-05-07,19,30465,2,120,5,2.0
2024-05-07,19,30465,2,28,0,2.0
2024-05-07,19,30465,2,87,4,1.0
2024-05-07,19,32190,0,81,5,1.0
2024-05-07,19,32190,0,601,0,1.0
2024-05-07,19,32190,0,589,6,1.0
2024-05-07,19,30816,4,146,0,2.0
2024-05-07,19,30816,4,81,5,2.0
2024-05-07,19,30816,4,26,5,3.0
2024-05-07,19,30816,4,510,3,2.0
2024-05-07,19,30816,4,288,6,2.0
2024-05-07,19,30816,4,91,2,6.0
2024-05-07,19,30816,4,124,6,2.0
2024-05-07,19,30816,4,169,0,2.0
2024-05-07,19,30816,4,601,0,2.0
2024-05-07,19,30816,4,170,6,2.0
2024-05-07,19,30816,4,1075,6,2.0
2024-05-07,19,30816,4,589,6,2.0
2024-05-07,19,30816,4,218,6,4.0
2024-05-07,19,30816,4,130,1,6.0
2024-05-07,19,30816,4,34,5,4.0
2024-05-07,19,30816,4,161,1,6.0
2024-05-07,19,30816,4,87,4,5.0
2024-05-07,19,30766,4,81,5,1.0
2024-05-07,19,30766,4,289,0,5.0
2024-05-07,19,30766,4,148,1,5.0
2024-05-07,19,30766,4,91,2,6.0
2024-05-07,19,30766,4,124,6,1.0
2024-05-07,19,30766,4,321,0,1.0
2024-05-07,19,30766,4,601,0,1.0
2024-05-07,19,30841,0,601,0,1.0
2024-05-07,19,30841,0,34,5,1.0
2024-05-07,19,30841,0,1072,3,1.0
2024-05-07,19,32192,1,105,6,2.0
2024-05-07,19,32192,1,130,1,1.0
2024-05-07,19,32192,1,87,4,6.0
2024-05-07,19,32192,1,1218,0,1.0
2024-05-07,19,30331,2,91,2,4.0
2024-05-07,19,30331,2,124,6,2.0
2024-05-07,19,30331,2,589,6,2.0
2024-05-07,19,30528,2,120,5,1.0
2024-05-07,19,30528,2,589,6,1.0
2024-05-07,19,30485,2,1075,6,1.0
2024-05-07,19,30485,2,34,5,1.0
2024-05-07,19,30831,2,26,5,1.0
2024-05-07,19,30831,2,94,0,2.0
2024-05-07,19,30831,2,321,0,1.0
2024-05-07,19,30831,2,1075,6,1.0
2024-05-07,19,30831,2,105,6,1.0
2024-05-07,19,30831,2,589,6,1.0
2024-05-07,19,32195,4,290,0,4.0
2024-05-07,19,32195,4,91,2,4.0
2024-05-07,19,30779,0,87,4,1.0
2024-05-07,19,32198,3,81,5,1.0
2024-05-07,19,32198,3,601,0,1.0
2024-05-07,19,32198,3,170,6,1.0
2024-05-07,19,32198,3,1075,6,1.0
2024-05-07,19,32198,3,589,6,1.0
2024-05-07,19,32198,3,87,4,1.0
2024-05-07,19,32198,3,81,5,1.0
2024-05-07,19,32198,3,601,0,1.0
2024-05-07,19,32198,3,87,4,1.0
2024-05-07,19,30484,2,81,5,1.0
2024-05-07,19,30484,2,26,5,1.0
2024-05-07,19,30484,2,130,1,2.0
2024-05-07,19,30484,2,34,5,1.0
2024-05-07,19,30484,2,87,4,1.0
2024-05-07,19,30493,4,81,5,1.0
2024-05-07,19,30493,4,26,5,1.0
2024-05-07,19,30493,4,289,0,4.0
2024-05-07,19,30493,4,28,0,2.0
2024-05-07,19,30493,4,135,0,1.0
2024-05-07,19,30493,4,105,6,1.0
2024-05-07,19,30493,4,217,0,1.0
2024-05-07,19,30493,4,34,5,1.0
2024-05-07,19,30772,2,81,5,1.0
2024-05-07,19,30772,2,288,6,1.0
2024-05-07,19,30772,2,91,2,3.0
2024-05-07,19,30772,2,601,0,1.0
2024-05-07,19,30772,2,1075,6,1.0
2024-05-07,19,30469,3,81,5,2.0
2024-05-07,19,30469,3,26,5,1.0
2024-05-07,19,30469,3,120,5,2.0
2024-05-07,19,30469,3,91,2,6.0
2024-05-07,19,30469,3,170,6,1.0
2024-05-07,19,30469,3,105,6,1.0
2024-05-07,19,30469,3,218,6,3.0
2024-05-07,19,30469,3,130,1,3.0
2024-05-07,19,30469,3,34,5,2.0
2024-05-07,19,30469,3,176,6,1.0
2024-05-07,19,30783,2,81,5,1.0
2024-05-07,19,30783,2,1075,6,1.0
2024-05-07,19,30783,2,105,6,1.0
2024-05-07,19,30757,3,26,5,2.0
2024-05-07,19,30757,3,124,6,2.0
2024-05-07,19,30757,3,170,6,2.0
2024-05-07,19,30757,3,589,6,1.0
2024-05-07,19,30757,3,218,6,2.0
2024-05-07,19,30757,3,161,1,8.0
2024-05-07,19,30757,3,79,6,2.0
2024-05-07,19,30476,4,26,5,1.0
2024-05-07,19,30476,4,510,3,1.0
2024-05-07,19,30476,4,120,5,1.0
2024-05-07,19,30476,4,91,2,3.0
2024-05-07,19,30476,4,589,6,1.0
2024-05-07,19,30476,4,34,5,2.0
2024-05-07,19,32204,0,81,5,1.0
2024-05-07,19,32204,0,169,0,1.0
2024-05-07,19,32204,0,176,6,1.0
2024-05-07,19,32206,2,26,5,1.0
2024-05-07,19,32206,2,288,6,1.0
2024-05-07,19,32206,2,91,2,8.0
2024-05-07,19,32206,2,1075,6,1.0
2024-05-07,19,32206,2,105,6,1.0
2024-05-07,19,32206,2,34,5,2.0
2024-05-07,19,30467,0,81,5,1.0
2024-05-07,19,30467,0,26,5,1.0
2024-05-07,19,30467,0,120,5,1.0
2024-05-07,19,30467,0,91,2,2.0
2024-05-07,19,30847,3,146,0,2.0
2024-05-07,19,30847,3,81,5,2.0
2024-05-07,19,30847,3,26,5,1.0
2024-05-07,19,30847,3,288,6,1.0
2024-05-07,19,30847,3,124,6,2.0
2024-05-07,19,30847,3,94,0,1.0
2024-05-07,19,30847,3,321,0,2.0
2024-05-07,19,30847,3,601,0,1.0
2024-05-07,19,30847,3,170,6,2.0
2024-05-07,19,30847,3,1075,6,1.0
2024-05-07,19,30847,3,589,6,1.0
2024-05-07,19,30847,3,416,3,2.0
2024-05-07,19,30847,3,34,5,2.0
2024-05-07,19,30847,3,1218,0,12.0
2024-05-07,19,32207,3,26,5,1.0
2024-05-07,19,32207,3,589,6,1.0
2024-05-07,19,32207,3,87,4,2.0
2024-05-07,19,32208,1,87,4,3.0
2024-05-07,19,31642,0,120,5,1.0
2024-05-07,19,31642,0,91,2,1.0
2024-05-07,19,31642,0,169,0,2.0
2024-05-07,19,31642,0,589,6,1.0
2024-05-07,19,31642,0,218,6,2.0
2024-05-07,19,31642,0,87,4,1.0
2024-05-07,19,32209,3,161,1,6.0
2024-05-07,19,30800,0,601,0,1.0
2024-05-07,19,30800,0,1218,0,1.0
2024-05-07,19,32211,1,105,6,1.0
2024-05-07,19,32211,1,87,4,1.0
2024-05-07,19,31944,0,105,6,1.0
2024-05-07,19,31944,0,1218,0,1.0
2024-05-07,19,30494,1,161,1,4.0
2024-05-07,19,30494,1,87,4,1.0
2024-05-07,19,32213,3,26,5,1.0
2024-05-07,19,32213,3,120,5,1.0
2024-05-07,19,32213,3,91,2,3.0
2024-05-07,19,32213,3,105,6,1.0
2024-05-07,19,32213,3,589,6,1.0
2024-05-07,19,32213,3,79,6,3.0
2024-05-07,19,30894,0,26,5,1.0
2024-05-07,19,30894,0,120,5,1.0
2024-05-07,19,30894,0,91,2,6.0
2024-05-07,19,30894,0,34,5,1.0
2024-05-07,19,30666,1,26,5,1.0
2024-05-07,19,30666,1,120,5,1.0
2024-05-07,19,30666,1,135,0,1.0
2024-05-07,19,32216,3,146,0,1.0
2024-05-07,19,32216,3,148,1,4.0
2024-05-07,19,32216,3,91,2,4.0
2024-05-07,19,32216,3,124,6,1.0
2024-05-07,19,32216,3,105,6,1.0
2024-05-07,19,32216,3,130,1,4.0
2024-05-07,19,32216,3,161,1,3.0
2024-05-07,19,32216,3,87,4,1.0
2024-05-07,19,31347,0,81,5,2.0
2024-05-07,19,31347,0,124,6,1.0
2024-05-07,19,31347,0,105,6,2.0
2024-05-07,19,31347,0,176,6,1.0
2024-05-07,19,31347,0,87,4,2.0
2024-05-07,19,31347,0,79,6,2.0
2024-05-07,19,30477,0,87,4,1.0
2024-05-07,19,30702,0,124,6,6.0
2024-05-07,19,30702,0,170,6,1.0
2024-05-07,19,30702,0,218,6,6.0
2024-05-07,19,30849,4,81,5,2.0
